,Período,Hacienda,Zona,Tenencia,Suerte,Suelo,Area Neta,Dist Km,Variedad,Cod.Estado #,Cod.Estado,Edad Ult Cos,Destino 1=Semilla,Cod. T.Cultivo,Producto,Dosis Madurante,TonUltCorte,TCH,TCHM,Ton.Azucar,Rdto,TAH,TAHM,Sac.Caña Precosecha,%Sac.Caña,%Sac.Muestreadora,%ATR,KATRHM,%Fibra Caña,%AR Jugo,%ME Min,%ME Veg,%ME Tot,Brix,Pureza,Vejez,Tipo Quema,T.Corte,Cerca de,Cosechó,Num.Riegos,M3 Riego,DDUlt.Riego,Lluvias (2 Meses Ant.),Lluvias Ciclo,Lluvias 0 -3,Lluvias tres a seis,Lluvias seis a nueve,Luvias 9 -FC,%Infest.Diatrea,Fosfato Jugo,NITO_XTEND,Vinaza,Codigo Estacion,Temp. Media 0-3,Temp. Media Ciclo,Temp Max Ciclo,Temp Min Ciclo,Humedad Rel Media 0-3 ,Humedad Rel Media Ciclo,Oscilacion Temp Med 0-3,Oscilacion Temp Ciclo,Radicion Solar 0-3,Radiacion Solar Ciclo,Precipitacion 0_3,Precipitacion Ciclo,Evaporacion 0-3,Evaporacion Ciclo,DS_indicator,catSac,Mes Siembra,Ano Siembra,Mes Ult.Corte,Ano Ult.Corte
17297,202304,80354,3,51.0,8,14,0.24476923076923077,0.31322505800464034,2,4,4,0.378687537627935,0,1.0,2,0.44000000000000006,0.15048090647576803,0.38900961346406027,0.3231439019030215,0.15910864185814225,0.7884340659340658,0.4199760566022289,0.39080722633543413,0.0,0.7228953356086463,0.8186524037870405,0.7869984677373588,0.3649236874101308,0.5337334812871987,0.21160337552742614,0.022663415766864044,0.5944466666666667,0.60752,0.79377816862702,0.9676368545557105,0.01790885582998989,0,0,1,0,1.6658,0.0,0,0.0,20.0,20.0,0.0,0.0,0.0,0.12797799681937264,0.002561108671415206,0.0,0.0,6,23.141,23.162,34.2,15.1,85.769,83.661,16.7,23.162,425.493,440.456,274.4,1171.6,423.4,1923.9,False,0,9,2017,9,2023
17298,202304,80354,3,51.0,67,2,0.12430769230769231,0.31322505800464034,2,2,0,0.38079470198675497,0,1.0,2,0.44000000000000006,0.08352477251113585,0.4251606429818239,0.35121964553181656,0.09126494847526136,0.8147802197802199,0.47434418474220275,0.438957045830019,0.0,0.7462343572241183,0.8528341325464159,0.8135860620850123,0.410028934552018,0.5144456773933218,0.22949367088607597,0.01992337164750958,0.5357466666666666,0.5471933333333333,0.8131361987468396,0.9734465016828437,0.012358846838355213,0,0,1,0,0.8924,0.0,0,0.0,67.0,67.0,0.0,0.0,0.0,0.06856018991572106,0.0021710442882007025,0.0,0.0,6,23.144,23.159,34.2,15.1,85.571,83.643,16.7,23.159,428.538,441.047,276.7,1186.8,428.1,1941.5,False,0,9,2019,9,2023
17299,202304,80420,1,51.0,40,40,0.2236923076923077,0.15661252900232017,8,22,24,0.35912101143889225,0,1.0,0,0.0,0.12543601680385538,0.3548190775590312,0.31080126583022866,0.12383517995735507,0.7361607142857143,0.35766840465270017,0.35096103836504927,0.0,0.6860011376564279,0.7696421984507563,0.7675784575222746,0.34232433373558646,0.5971081744510576,0.33578059071729954,0.0187042842215256,0.55,0.56076,0.771083873804551,0.9564900149794626,0.010182251133256026,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018048506774781478,0.0,0.0,2,22.765,22.838,33.5,15.6,82.857,81.093,15.3,22.838,428.137,448.683,330.6,1014.8,448.4,1999.3,False,0,2,2015,2,2023
17300,202304,80448,0,51.0,68,4,0.1610769230769231,0.10672853828306263,2,0,1,0.4352799518362433,0,1.0,2,0.4,0.0720536243659281,0.2830468098409914,0.20455315842995409,0.07582269608922294,0.7846840659340659,0.3041259402076266,0.24620900385486144,0.0,0.7275824800910127,0.8247079798352392,0.8068157312297828,0.23681696106855118,0.5558525841487608,0.30670886075949366,0.050783699059561135,0.40832666666666667,0.43748666666666663,0.8079531713751786,0.950790754459343,0.015893489436379537,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017542641766890798,0.0,0.0,0,22.762,22.735,33.6,15.2,82.67,82.011,15.5,22.735,433.962,417.532,479.5,1773.7,430.0,2057.2,False,0,1,2022,1,2023
17301,202304,81146,3,51.0,0,18,0.12461538461538461,0.16821345707656613,8,26,27,0.3609271523178808,0,1.0,2,0.44000000000000006,0.09316992873395079,0.4730857395940982,0.41232240236218226,0.09785849697277088,0.7832005494505494,0.5073579264858108,0.4953523679862939,0.0,0.7201649601820251,0.8273269396286734,0.7859712842630953,0.4650244955624198,0.5203402938901779,0.20962025316455696,0.027713920817369096,0.4072266666666666,0.42314666666666667,0.7891777509068925,0.9732974797633753,0.09918703220245441,2,0,1,0,0.0,0.0,0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0020493366753156963,0.0,0.0,2,22.757,22.838,33.5,15.6,82.912,81.096,15.3,22.838,427.687,448.71,330.6,1014.8,447.1,2004.2,False,0,7,1994,7,2023
17303,202304,82505,1,31.0,138,4,0.031384615384615386,0.14965197215777262,2,6,9,0.354003612281758,0,1.0,2,0.6,0.02197693608352604,0.4430840235864213,0.39372684548755943,0.021575279327327362,0.7320467032967033,0.44414748051046227,0.44211856758245127,0.0,0.6800910125142208,0.7806467478175336,0.7632370467056354,0.43120787942581573,0.5437640808366119,0.3544303797468354,0.00754673168466272,0.5723333333333334,0.5765999999999999,0.7582719577882818,0.9566412446310715,0.014901309057986742,0,0,0,0,0.0,14760.0,34,125.0,636.0,171.0,68.0,197.0,200.0,0.0,0.0023238328171357346,0.0,38490.0,2,22.801,22.833,33.5,15.6,82.429,81.058,15.5,22.833,427.077,448.369,301.9,986.1,454.0,1968.2,True,0,6,2015,6,2023
17304,202304,80296,1,31.0,51,0,0.11938461538461538,0.10440835266821345,2,7,3,0.34015653220951236,0,1.0,2,0.44000000000000006,0.08843054220642661,0.46869430921138333,0.4334385336244413,0.08783904149283664,0.7406936813186813,0.47536455270321065,0.49245586795569973,0.0,0.687792946530148,0.7806774867822452,0.7638840020430169,0.4751022941532367,0.5580214533104677,0.2962025316455696,0.03408800650179961,0.49260000000000004,0.5122133333333333,0.7686819830713423,0.9562151523279984,0.009555937269395576,0,0,0,0,2.0487,69544.8,47,161.0,708.0,166.0,130.0,251.0,161.0,0.1573949586287962,0.0015989931820380176,0.0,45070.0,1,22.758,22.865,33.7,15.2,83.879,82.713,15.9,22.865,399.233,426.243,282.2,1216.4,368.5,1537.2,True,0,2,2015,2,2023
17306,202304,80348,2,51.0,8,2,0.24615384615384617,0.3851508120649652,2,3,6,0.4422034918723661,0,1.0,0,0.0,0.19726709312558804,0.5070885185538988,0.3607266581061203,0.1922879753309804,0.7268543956043956,0.5046997558944266,0.4021890105855718,0.0,0.6746814562002277,0.7528833148899545,0.7460303047500142,0.38615967970363707,0.5836645482363227,0.2910970464135021,0.026587716242888658,0.5560266666666667,0.5712933333333333,0.753369242607453,0.9520061110025644,0.017046899126261155,0,0,2,0,1.9284,0.0,0,0.0,169.0,169.0,0.0,0.0,0.0,0.14815270084432597,0.002005626354087033,0.0,0.0,4,23.179,23.003,33.3,15.4,80.473,81.57,15.4,23.003,444.53,435.253,280.8,1515.5,442.1,2134.1,False,0,8,2018,8,2023
17307,202304,80448,0,51.0,44,4,0.16892307692307693,0.10672853828306263,2,0,1,0.43226971703792894,0,1.0,2,0.4,0.06984334644691702,0.26162052609182723,0.19038538648383774,0.07456637461406038,0.7961057692307693,0.2851948052117758,0.2324909747292419,0.0,0.7363993174061434,0.821203737858109,0.814119516486011,0.22240984903147928,0.5592588856383872,0.349873417721519,0.03500522466039707,0.54326,0.5633666666666667,0.8202484335495219,0.9578554973082226,0.02311780281655205,0,0,0,0,1.4025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10774951407081891,0.0017749936003279248,0.0,0.0,0,22.737,22.735,33.6,15.2,83.099,82.059,15.5,22.735,431.23,417.1,541.6,1773.7,425.3,2039.9,False,0,1,2022,1,2023
17308,202304,80517,3,51.0,82,17,0.23046153846153847,0.16821345707656613,11,9,8,0.3392534617700181,0,1.0,2,0.44000000000000006,0.14923472188673445,0.40973888546343495,0.37992646748670666,0.159291450246169,0.7959271978021978,0.4465618134101975,0.4638488190662669,0.0,0.7334243458475541,0.7994589942210747,0.8007718063674026,0.4365565564144892,0.5895961531995023,0.2531645569620253,0.024381748519679555,0.4276666666666667,0.44166666666666665,0.8099978014730131,0.9639234490957682,0.11000799945430079,2,0,1,0,0.0,0.0,0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0013984742402523432,0.0,0.0,2,22.782,22.82,33.5,15.6,81.725,81.014,15.5,22.82,419.797,448.019,269.5,952.3,457.0,1893.3,False,0,7,2012,7,2023
17309,202304,80550,1,51.0,51,17,0.21846153846153846,0.09164733178654293,2,5,2,0.36393738711619505,0,1.0,2,0.44000000000000006,0.18013596123018816,0.5217484763484468,0.45097365385021665,0.19306977290530758,0.799217032967033,0.5709878686828184,0.5528655234657041,0.0,0.7342434584755404,0.8408213451370958,0.8063560524374327,0.5218073787243145,0.5052893506842866,0.2562447257383966,0.022860791826309068,0.5097133333333334,0.52284,0.809255798614928,0.9674613398505586,0.006275540893334409,0,0,0,0,1.6772,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288538217465793,0.0018010720139961527,0.0,0.0,2,22.736,22.835,33.5,15.6,83.099,81.138,15.3,22.835,426.371,448.312,346.7,1035.2,443.8,2016.9,False,0,7,2016,7,2023
17310,202304,80696,1,51.0,70,2,0.27507692307692305,0.08816705336426914,8,14,17,0.3461770018061409,0,1.0,3,0.44000000000000006,0.14997457800330063,0.34498423461368116,0.3134856628514954,0.15900129054942866,0.7905563186813187,0.3734513742102961,0.3801501407330356,0.0,0.7313367463026167,0.8174597319562278,0.8055501957891152,0.36236186907308504,0.5719862806415817,0.28590717299578056,0.030523627075351216,0.5510866666666666,0.5686066666666666,0.8109156864900517,0.9625447203741664,0.011038006709619809,0,0,0,0,0.2515,0.0,0,0.0,18.0,18.0,0.0,0.0,0.0,0.019321927122146847,0.0020084831377837876,0.0,0.0,2,22.744,22.813,33.5,15.6,82.187,81.074,15.5,22.813,421.178,447.466,287.3,970.8,453.5,1926.9,False,0,3,2007,3,2023
17311,202304,82503,4,11.0,33,17,0.4146153846153846,0.22041763341067286,2,4,4,0.3383503913305238,0,1.0,2,0.44000000000000006,0.3098776703653842,0.47291231860774113,0.4396738125472673,0.31884194386771203,0.7672527472527473,0.4968412172989121,0.5174520436884293,0.0,0.7107565415244598,0.8001475470306161,0.7859656092162761,0.49586828772928565,0.5364672652073036,0.3112236286919831,0.025322187391152908,0.5340333333333334,0.5485333333333333,0.7912333736396614,0.9575000524336383,0.014628459453928724,0,0,0,0,0.0,305136.0,24,142.0,672.0,150.0,156.0,220.0,146.0,0.0,0.0016928015817091536,99700.0,193880.0,4,22.82,22.949,33.3,15.4,83.264,81.817,16.4,22.949,395.097,431.876,251.9,1184.4,383.4,1626.6,True,0,3,2018,3,2023
17312,202304,80114,3,11.0,114,17,0.18846153846153846,0.2099767981438515,2,4,4,0.3431667670078266,0,1.0,2,0.44000000000000006,0.09254282466254622,0.31071038896752956,0.2848178272711941,0.09588650010618445,0.7726236263736264,0.32871712168552736,0.337548568194334,0.0,0.7102389078498295,0.7986105987950326,0.7761137279382556,0.31719385575789233,0.5488516762500419,0.23286919831223626,0.03884825264135609,0.6091933333333334,0.6314933333333334,0.7818291744531165,0.9662470871734075,0.01933511512392953,0,0,0,0,0.0,105549.96,53,171.0,882.0,164.0,173.0,366.0,179.0,0.0,0.001919275092180586,5500.0,68240.0,2,22.765,22.823,33.5,15.6,81.824,81.009,15.5,22.823,421.013,448.666,269.2,952.3,456.6,1912.1,True,0,4,2018,4,2023
17314,202304,80355,0,51.0,67,17,0.05692307692307692,0.06148491879350348,8,18,23,0.37688139674894644,0,1.0,2,0.44000000000000006,0.02940843604889807,0.3269033113042874,0.27285460049747196,0.031183221457192885,0.790679945054945,0.35393230420150246,0.3309287615492872,0.0,0.7226393629124006,0.7817533505471537,0.7868452414732422,0.3080723976563745,0.6830760953629913,0.20675105485232068,0.009752699407871823,0.5638000000000001,0.5693333333333332,0.786687919094207,0.9797738619968716,0.01091398416232071,0,0,0,0,0.0,0.0,0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.001370643907112993,0.0,0.0,0,22.671,22.751,33.6,15.2,84.9,82.073,15.5,22.751,406.663,414.187,503.9,1493.0,384.0,1769.9,False,0,1,2004,1,2023
17315,202304,80355,0,51.0,282,2,0.12661538461538463,0.06148491879350348,2,3,6,0.39855508729680916,0,1.0,2,0.44000000000000006,0.08676544365184873,0.43360678413561327,0.34223495599657994,0.08815020470649917,0.7575824175824176,0.4498051421919375,0.39769970323685977,0.0,0.707571103526735,0.8300012295585886,0.7883207536462177,0.3871324013802273,0.5245569790510777,0.30666666666666664,0.013932427725531174,0.5602866666666666,0.5682333333333334,0.7927668462130373,0.9514232697175318,0.012718512225522602,0,0,0,0,0.7278,0.0,0,0.0,155.0,155.0,0.0,0.0,0.0,0.05591450719482495,0.0014450267342528626,0.0,0.0,1,23.007,22.884,33.7,15.2,84.462,82.958,15.2,22.884,416.005,426.133,377.0,1471.9,391.2,1798.2,False,0,3,2019,3,2023
17316,202304,80420,1,51.0,64,44,0.17630769230769233,0.15661252900232017,8,10,7,0.3521974714027694,0,1.0,0,0.0,0.10262505341997646,0.3683137167718908,0.3289639432663307,0.09757222681620134,0.7089629120879121,0.357554718269134,0.357746435782904,0.0,0.6624800910125143,0.7248247879011435,0.7394245502525397,0.3490393349434714,0.597515047580618,0.35603375527426157,0.016045512597236734,0.50734,0.5165533333333333,0.7526876992415082,0.9409917353547328,0.013140188886339539,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017339278565058282,0.0,0.0,2,22.801,22.832,33.5,15.6,82.286,81.05,15.5,22.832,421.741,448.011,288.9,973.0,451.0,1961.8,False,0,12,2011,12,2023
17317,202304,80448,0,51.0,33,4,0.1496923076923077,0.10672853828306263,2,0,1,0.44400963275135463,0,1.0,2,0.4,0.0740780936711897,0.3131310053755504,0.22184532166771948,0.08410352711281767,0.8465934065934065,0.36299637582183336,0.2880904668665484,0.0,0.7733390216154722,0.8532706258453217,0.8428863288122127,0.2683190679134228,0.5878845959850701,0.2492405063291139,0.41525600835945664,0.42932,0.6677533333333333,0.8396779157964165,0.9827675467790844,0.01085197288867116,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008395513979898185,0.0,0.0,0,22.658,22.734,33.6,15.2,82.747,82.009,15.5,22.734,432.579,418.243,520.0,1816.0,428.3,2096.9,False,0,1,2022,1,2023
17318,202304,80555,3,51.0,91,2,0.17307692307692307,0.27842227378190254,8,21,21,0.35912101143889225,0,1.0,2,0.32,0.09469355936669668,0.34619200180632387,0.30324444318926547,0.10198529909397051,0.8030975274725274,0.3807027360457641,0.37356360521324117,0.0,0.7379920364050058,0.7793741546784706,0.8063106520628796,0.35085483199218304,0.6906385554322607,0.2563291139240506,0.01233019853709509,0.58294,0.5899733333333333,0.8108717159503134,0.9719055046489319,0.016705837121188633,0,0,1,0,2.7113,0.0,0,0.0,49.0,49.0,0.0,0.0,0.0,0.2083003618539831,0.0012184252042489892,0.0,0.0,6,23.04,23.165,34.2,15.1,85.538,83.534,15.8,23.165,426.237,440.235,309.2,1097.0,422.6,1832.2,False,0,10,2000,10,2023
17319,202304,80127,3,11.0,40,38,0.2923076923076923,0.23781902552204176,2,7,3,0.36303431667670083,0,1.0,2,0.44000000000000006,0.1458149988091357,0.31564412640793393,0.27350589801411246,0.15111408099111706,0.7727747252747252,0.3340044532393857,0.32420799424830204,0.0,0.7116609783845279,0.8244497725316613,0.7756540491459055,0.30441562748761053,0.5580147281347725,0.240168776371308,0.004922791129687682,0.50498,0.5078,0.7861877542046829,0.9635635887569034,0.016898072069502237,0,0,0,0,0.0,64125.36,100,121.0,696.0,188.0,106.0,213.0,189.0,0.0,0.002058945793590385,4550.0,193380.0,7,23.578,23.682,34.1,16.5,78.422,76.201,14.2,23.682,412.74,441.2,204.4,921.3,394.5,1866.2,True,0,9,2014,9,2023
17320,202304,80402,0,51.0,0,2,0.16292307692307692,0.07540603248259861,2,4,4,0.3826008428657436,0,1.0,2,0.44000000000000006,0.12236426258473296,0.4752342715217411,0.39073153757397155,0.12261153061962708,0.7471840659340658,0.48622388912885717,0.44782628648350975,0.0,0.6913879408418658,0.7988319193409567,0.7653311389818968,0.42910152732590384,0.5401829247789098,0.31248945147679325,0.018750725647277373,0.5834266666666666,0.5941933333333334,0.7716390018687479,0.9557294512571379,0.010039625203862063,0,0,0,0,0.0,0.0,0,0.0,229.0,229.0,0.0,0.0,0.0,0.0,0.002182422719904726,0.0,0.0,1,22.952,22.894,33.7,15.2,84.78,82.938,15.2,22.894,407.73,425.901,402.2,1386.4,378.6,1724.2,False,0,2,2017,2,2023
17321,202304,80420,1,51.0,47,40,0.18615384615384614,0.15661252900232017,2,3,6,0.3609271523178808,0,1.0,0,0.0,0.1274630198629408,0.4332593516339415,0.3776113520191566,0.12765626422113124,0.7468063186813186,0.44305504583619376,0.4325709019151931,0.0,0.6910580204778157,0.8179884421492686,0.7612564553657568,0.4124850647297638,0.4860149971418003,0.29080168776371307,0.02702890978753048,0.53474,0.5501933333333333,0.7711278443442894,0.9516561854583308,0.01032487706264999,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019168065416311256,0.0,0.0,2,22.762,22.838,33.5,15.6,82.802,81.104,15.3,22.838,425.575,448.4,311.6,995.8,446.9,2003.0,False,0,5,2019,5,2023
17322,202304,80448,0,51.0,64,4,0.12461538461538461,0.10672853828306263,0,1,5,0.38561107766405783,0,1.0,0,0.0,0.0815632247591667,0.4141507794113816,0.3378513120657457,0.08318559563251314,0.7605082417582417,0.4312846829224692,0.3941247781924983,0.0,0.7057110352673494,0.8089942210746344,0.7911582770557858,0.3835493096037824,0.5601634217693937,0.41025316455696204,0.22130500406362474,0.5134533333333333,0.6404933333333334,0.7921842365615038,0.9509342570484608,0.015831478162729985,0,0,0,0,0.1514,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011631569647288401,0.002042935698693646,0.0,0.0,0,22.739,22.756,33.6,15.2,84.111,81.974,15.5,22.756,414.042,415.675,489.5,1504.8,396.8,1815.5,False,0,12,2020,12,2023
17324,202304,80452,3,51.0,8,19,0.2726153846153846,0.30162412993039445,8,8,12,0.38561107766405783,0,1.0,2,0.44000000000000006,0.1535442148488109,0.35638453856240937,0.2907274211355373,0.16647465303356906,0.8084752747252747,0.39453480805916236,0.3605412103041058,0.0,0.7439192263936292,0.8392413623509161,0.8120424493502072,0.33876375101586653,0.5707925619556811,0.2241772151898734,0.03327528155114363,0.5370333333333334,0.55616,0.814438825986589,0.9694405717143151,0.016265557078276833,0,0,1,0,1.2887,0.0,0,0.0,82.0,82.0,0.0,0.0,0.0,0.09900663014835245,0.0023135376811491606,0.0,0.0,6,23.163,23.163,34.2,15.1,85.418,83.642,16.7,23.163,430.454,441.372,275.3,1193.0,431.8,1963.5,False,0,7,2013,7,2023
17325,202304,80517,3,51.0,85,17,0.03692307692307692,0.16821345707656613,2,4,4,0.36484045755568933,0,1.0,2,0.44000000000000006,0.030002601320592497,0.5141582200762477,0.4433129764441711,0.029833551017931555,0.7414766483516483,0.5220290236110284,0.5042093709845193,0.0,0.6891410693970421,0.7834132546415837,0.7705351569150446,0.49015687456897694,0.536198258179495,0.3586497890295358,0.023685127133402994,0.5007333333333334,0.5143333333333333,0.7710563922172146,0.953714895679137,0.021133442059766465,0,0,1,0,0.0,0.0,0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0021429356517299585,0.0,0.0,2,22.743,22.839,33.5,15.6,83.033,81.13,15.3,22.839,426.838,448.44,351.0,1035.2,445.3,2023.3,False,0,10,2017,10,2023
17326,202304,82507,3,31.0,8,31,0.308,0.42923433874709976,2,4,4,0.3600240818783865,0,1.0,2,0.44000000000000006,0.2220172227693254,0.4561122178704483,0.39852612627969863,0.23427556147457135,0.7868475274725275,0.49143245692674475,0.4810071590283302,0.0,0.7229977246871445,0.8449649575802287,0.7894954883377788,0.45148014438345846,0.4965096338141834,0.23185654008438816,0.019946592360385467,0.57256,0.5840066666666667,0.7955424865340223,0.9698931568030713,0.012823931390726835,0,0,7,0,1.1919,183604.32,53,180.0,990.0,178.0,167.0,327.0,318.0,0.09156980094189593,0.0021652806262075427,0.0,119330.0,7,23.58,23.678,34.1,16.5,78.289,76.189,14.2,23.678,410.617,440.639,204.3,921.2,393.4,1849.3,True,0,1,2018,1,2023
17329,202304,80355,0,51.0,77,17,0.14646153846153845,0.06148491879350348,0,1,5,0.3777844671884407,0,1.0,2,0.44000000000000006,0.12987810954938034,0.5611101492822468,0.4672191745009072,0.13048551574135803,0.749168956043956,0.5756072927332251,0.5369099155601788,0.0,0.6953014789533561,0.7701217263002583,0.7705408319618637,0.5165930173617741,0.5683176972998419,0.3294092827004219,0.02101474515267619,0.5633733333333333,0.5754866666666667,0.7798395075299549,0.9507421843522569,0.012538679531938905,0,0,0,0,0.0,0.0,0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0016371513518053805,0.0,0.0,1,22.903,22.894,33.7,15.2,85.011,82.956,15.2,22.894,406.931,426.212,400.4,1377.1,375.2,1703.0,False,0,2,2021,2,2023
17330,202304,80355,0,51.0,98,2,0.2103076923076923,0.06148491879350348,8,20,22,0.3570138470800722,0,1.0,3,0.44000000000000006,0.09185744425319296,0.27637258208786725,0.24351546601095986,0.10002497084789641,0.8119780219780219,0.3072846249032114,0.3033018723612556,0.0,0.74627417519909,0.8836038362227961,0.8140627660178197,0.2844570062792092,0.4999529237701335,0.260084388185654,0.02483455242075932,0.7202333333333333,0.7344933333333333,0.8218918324722436,0.9625679015616394,0.00918386962749828,0,0,0,0,0.0,0.0,0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0018892656439564249,0.0,0.0,1,22.816,22.885,33.7,15.2,84.286,82.762,15.2,22.885,404.014,427.031,312.3,1262.4,372.8,1616.2,False,0,1,2002,1,2023
17331,202304,80420,1,51.0,8,4,0.1683076923076923,0.15661252900232017,2,7,3,0.36303431667670083,0,1.0,0,0.0,0.1255643936642641,0.4720611892211097,0.40904141216925194,0.1194485565527472,0.7093612637362637,0.4585265865735205,0.4450777855962798,0.0,0.6618031854379978,0.775199803270626,0.7424209749730436,0.43576234256010626,0.5024143380745821,0.3941350210970464,0.014687100893997447,0.5263533333333333,0.5347866666666667,0.75372100692536,0.9431166775397475,0.008743589584586478,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018631628787466998,0.0,0.0,2,22.765,22.845,33.5,15.6,82.857,81.098,15.3,22.845,428.137,449.148,330.6,1014.8,448.4,2022.9,False,0,1,2015,1,2023
17332,202304,80448,0,51.0,51,4,0.10923076923076923,0.10672853828306263,0,1,5,0.38079470198675497,0,1.0,0,0.0,0.03384630587138328,0.1960658856631727,0.16196744122259527,0.03291251101712253,0.7251030219780219,0.1946720549656677,0.18014899345285443,0.0,0.6763651877133107,0.7839296692487399,0.7614210317235117,0.17696397245773537,0.5470056155217055,0.44502109704641346,0.05041216765354696,0.5053266666666667,0.5342733333333333,0.7687534351984171,0.9390621774641327,0.01568885223333602,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018239325453951437,0.0,0.0,0,22.663,22.752,33.6,15.2,84.944,82.073,15.5,22.752,403.828,414.331,514.4,1503.5,381.1,1788.9,False,0,12,2020,12,2023
17333,202304,80125,1,11.0,8,99,0.09092307692307693,0.1334106728538283,2,3,6,0.38561107766405783,0,1.0,2,0.4,0.07940573337815263,0.5526033260675114,0.4507966179574145,0.08038434880151599,0.7548695054945055,0.571195738354839,0.5219811234167534,0.0,0.6943287827076224,0.7834501413992379,0.754639350774644,0.48814886989601336,0.5238878240694038,0.18451476793248944,0.020085916637640776,0.6220199999999999,0.6335866666666666,0.7687919094206881,0.964412461764839,0.010461301864679,0,0,0,0,2.0009,205869.36,99,117.0,696.0,200.0,76.0,226.0,194.0,0.1537226400743683,0.002371367721896073,2600.0,0.0,2,22.899,22.841,33.5,15.6,82.758,81.194,15.4,22.841,433.78,448.228,337.3,1088.0,452.2,2132.2,True,0,11,2018,11,2023
17334,202304,80594,2,81.0,8,2,0.12769230769230772,0.24825986078886308,2,3,6,0.3708609271523179,0,1.0,0,0.0,0.08421902105887262,0.41733154206216183,0.35398655282258085,0.09402185454831158,0.8324725274725274,0.47572028001086947,0.45202227253258276,0.0,0.7635324232081913,0.9014939136849872,0.8319618636853755,0.42259309591674443,0.4654359595144423,0.2448945147679325,0.03924300476024614,0.5082666666666666,0.5307999999999999,0.8403484665274267,0.9606361359388987,0.0005146935712912608,0,0,2,0,1.2275,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09430483317071672,0.002524799131526624,0.0,0.0,4,22.854,22.962,33.3,15.4,84.297,82.003,15.9,22.962,405.654,433.032,319.0,1313.9,381.0,1773.7,False,0,10,2018,10,2023
