,Id,NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,catSac
1649,3793,SANTA ANA,80396,7,0.6,8.4,13.2,1,9.1,2.8,13.4,10,201810,178,77,3,7.8,2
1650,3794,SANTA ANA,80396,7,1.0,8.0,12.2,3,8.6,3.2,12.6,12,202012,139,72,3,4.2,1
1651,3798,SANTA ANA,80396,8,0.8,7.4,12.0,4,10.7,2.1,11.3,7,202007,152,102,3,6.1,0
1652,3801,SANTA ANA,80396,008A,1.0,9.0,14.6,2,6.8,2.8,12.7,12,201712,177,367,3,7.9,1
1653,3802,SANTA ANA,80396,008A,0.6,7.9,11.8,3,10.9,2.6,12.0,12,201812,130,0,3,3.2,0
1654,3803,SANTA ANA,80396,008A,0.5,7.3,11.9,4,11.0,2.8,12.3,12,201912,132,0,3,6.1,0
1655,3804,SANTA ANA,80396,008A,1.0,8.4,12.2,5,8.7,2.4,13.4,12,202012,147,68,3,4.2,2
1656,3807,SANTA ANA,80396,9,0.8,10.1,12.6,3,6.6,2.8,13.3,6,201806,125,188,3,7.9,2
1657,3808,SANTA ANA,80396,9,0.8,5.0,11.4,5,11.2,3.2,11.7,7,202007,168,68,3,6.1,0
1658,3810,SANTA ANA,80396,009A,0.8,10.3,12.7,2,7.4,2.7,13.0,6,201806,156,203,3,7.9,1
1659,3812,SANTA ANA,80396,10,1.0,11.6,12.7,2,12.6,2.8,12.8,4,201704,187,172,3,6.8,1
1660,3813,SANTA ANA,80396,10,0.6,14.0,14.1,3,7.7,2.8,13.7,6,201806,140,335,3,7.8,2
1661,3814,SANTA ANA,80396,10,0.8,13.9,13.5,4,8.1,2.6,12.2,7,201907,147,0,3,7.6,0
1662,3818,SANTA ANA,80396,11,0.8,8.9,12.3,3,9.0,2.5,13.0,6,201806,139,172,3,7.7,1
1663,3819,SANTA ANA,80396,11,0.8,5.3,11.6,5,9.9,10.4,11.5,7,202007,155,68,3,6.1,0
1664,3821,SANTA ANA,80396,011A,0.6,9.3,13.4,1,9.0,3.9,13.2,9,201809,155,102,3,7.8,2
1665,3822,SANTA ANA,80396,011A,0.8,9.4,12.4,3,11.0,2.8,13.2,11,202011,137,20,3,4.2,2
1666,3824,SANTA ANA,80396,12,0.6,9.0,13.3,1,12.1,3.0,13.2,11,201811,171,90,3,3.2,2
1667,3825,SANTA ANA,80396,12,0.8,7.9,13.1,2,10.2,2.8,11.4,12,201912,145,0,3,6.1,0
1668,3826,SANTA ANA,80396,12,1.0,8.7,12.2,3,9.1,3.1,13.5,12,202012,120,68,3,4.2,2
1669,3829,SANTA ANA,80396,13,0.6,7.3,12.1,2,8.2,3.5,12.3,7,201807,131,83,3,7.8,0
1670,3831,SANTA ANA,80396,013A,0.6,8.6,13.3,1,8.0,2.6,13.1,12,201812,147,49,3,3.2,2
1671,3832,SANTA ANA,80396,013A,0.5,9.0,12.2,2,9.5,2.6,12.5,12,201912,132,0,3,6.1,1
1672,3833,SANTA ANA,80396,013A,1.0,8.4,11.9,3,9.2,2.7,13.6,12,202012,133,68,3,4.2,2
1673,3836,SANTA ANA,80396,013B,0.6,8.7,12.1,2,9.4,2.7,12.9,9,201809,124,90,3,7.8,1
1674,3837,SANTA ANA,80396,013B,0.8,13.1,12.8,3,9.5,2.9,14.2,10,201910,125,0,3,6.1,2
1675,3838,SANTA ANA,80396,013B,0.8,9.3,12.4,4,10.6,2.1,13.8,10,202010,117,23,3,4.2,2
1676,3842,SANTA ANA,80396,013D,0.6,7.3,12.2,3,7.0,3.1,14.0,7,201807,119,83,3,7.8,2
1677,3843,SANTA ANA,80396,013D,0.8,7.7,12.0,5,10.2,3.2,11.8,7,202007,127,97,3,6.1,0
1678,3845,SANTA ANA,80396,14,0.6,8.7,13.0,1,12.6,2.9,13.4,10,201810,170,90,3,3.2,2
1679,3846,SANTA ANA,80396,14,0.8,9.3,13.5,2,9.7,3.0,12.1,12,201912,143,0,3,6.1,0
1680,3847,SANTA ANA,80396,14,1.0,8.6,11.9,3,9.0,2.5,13.2,12,202012,128,68,3,4.2,2
1681,3850,SANTA ANA,80396,014B,1.0,8.6,11.9,3,10.8,2.3,13.1,12,202012,123,68,3,4.2,2
1682,3851,SANTA ANA,80396,15,0.8,6.9,13.1,1,10.0,2.5,12.0,12,201912,167,0,3,6.1,0
1683,3852,SANTA ANA,80396,15,1.0,8.9,12.5,2,9.4,3.3,13.4,12,202012,129,68,3,4.2,2
1684,3863,SANTA ANA,80396,17,0.8,13.3,14.0,1,9.0,2.5,13.7,10,201910,147,0,3,4.3,2
1685,3864,SANTA ANA,80396,17,0.8,9.0,12.3,2,9.9,1.9,13.0,10,202010,161,20,3,4.2,1
1686,3865,SANTA ELENA,80653,1,1.0,4.9,11.5,1,10.0,7.6,12.6,4,201904,128,0,3,2.1,1
1687,3869,SANTA ELENA,80653,2,1.0,5.3,12.7,1,8.9,3.3,12.4,5,201905,136,0,3,3.0,0
1688,3870,SANTA ELENA,80653,2,0.8,6.4,11.5,2,10.4,8.1,12.5,4,202004,103,75,3,0.8,1
1689,3874,SANTA ELENA,80653,3,1.0,5.4,12.7,1,8.3,3.4,12.2,5,201905,137,0,3,0.9,0
1690,3875,SANTA ELENA,80653,3,0.8,6.1,11.4,2,9.2,3.6,13.0,4,202004,117,63,3,0.8,1
1691,3886,SANTA ELENA,80653,6,0.8,6.7,12.1,4,10.2,3.8,13.2,11,201511,119,167,3,2.0,2
1692,3900,SANTA ELENA,80653,9,1.0,5.0,13.0,1,9.9,3.3,12.3,4,201904,144,0,3,2.0,0
1693,3901,SANTA ELENA,80653,9,0.8,5.9,11.5,2,10.2,3.7,13.5,4,202004,122,63,3,0.8,2
1694,3904,SANTA ELENA,80653,11,1.1,5.6,12.7,1,9.0,3.2,11.2,5,201905,127,0,3,2.0,0
1695,3905,SANTA ELENA,80653,11,0.8,5.7,11.3,2,9.9,4.5,13.0,4,202004,122,94,3,0.8,1
1696,3906,SANTA ELENA,80653,12,0.8,6.3,12.8,1,9.4,4.3,12.4,6,202006,136,232,3,1.1,0
1697,3907,SANTA ELENA,80653,13,0.8,5.4,12.6,1,9.2,10.2,12.2,6,202006,133,232,3,0.5,0
1698,3908,SANTA ELENA,80653,14,1.2,7.1,11.4,3,9.6,4.4,12.4,11,201811,131,0,3,3.2,0
1699,3909,SANTA ELENA,80653,14,1.2,6.7,11.8,4,11.2,5.4,13.4,11,201911,126,0,3,3.2,2
1700,3911,SANTA ELENA,80653,15,1.2,7.6,11.6,3,10.2,4.3,12.5,12,201812,136,0,3,3.2,1
1701,3912,SANTA ELENA,80653,15,0.5,6.4,11.6,4,9.5,4.2,12.8,11,201911,140,0,3,3.2,1
1702,3914,SANTA ELENA,80653,16,1.2,7.9,11.7,3,7.1,3.8,13.9,12,201812,112,0,3,3.2,2
1703,3915,SANTA ELENA,80653,16,1.0,6.3,11.6,4,10.1,3.9,12.9,11,201911,131,0,3,3.2,1
1704,3916,SANTA ELENA,80653,17,1.2,7.7,11.7,3,10.6,4.2,13.0,12,201812,146,0,3,3.2,1
1705,3917,SANTA ELENA,80653,17,1.2,5.9,11.5,4,10.4,4.0,13.5,11,201911,134,0,3,3.2,2
1706,3919,SANTA ELENA,80653,18,1.2,8.0,11.7,3,10.4,3.6,13.3,12,201812,126,0,3,3.2,2
1707,3920,SANTA ELENA,80653,18,1.2,6.1,11.5,4,11.6,4.4,12.3,11,201911,119,0,3,3.2,0
1708,3922,SANTA ELENA,80653,19,1.2,6.9,11.6,3,10.2,4.0,12.3,11,201811,147,0,3,3.2,0
1709,3924,SANTA LIBRADA ARAGON,81489,2,0.8,8.6,15.1,1,8.8,3.8,11.3,6,202006,168,0,3,2.7,0
1710,3925,SANTA LIBRADA ARAGON,81489,3,0.8,8.9,13.3,1,8.5,3.7,11.3,6,202006,110,0,3,2.6,0
1711,3929,SANTA LIBRADA ARAGON,81489,5,1.0,7.4,15.2,1,9.1,5.1,12.6,12,201912,142,0,3,5.6,1
1712,3930,SANTA LIBRADA ARAGON,81489,6,1.0,7.0,13.8,1,9.6,4.2,13.0,12,201912,131,0,3,3.2,1
1713,3931,SANTA LIBRADA ARAGON,81489,7,0.6,9.0,13.2,2,8.1,4.1,12.4,3,202003,138,0,3,5.6,0
1714,3932,SANTA MARTHA  JARAMILLO,81191,1,1.0,8.0,12.7,6,9.7,4.2,13.7,10,201910,117,0,3,4.3,2
1715,3933,SANTA MARTHA  JARAMILLO,81191,2,0.5,13.7,14.1,7,10.4,5.4,12.3,11,201911,112,0,3,3.2,0
1716,3934,SANTA MARTHA  JARAMILLO,81191,3,0.5,14.1,14.1,6,7.5,3.8,12.3,11,201911,120,0,3,3.2,0
1717,3936,SANTA MARTHA  JARAMILLO,81191,10,0.8,6.0,13.7,2,8.1,6.6,13.3,5,201505,136,0,3,3.2,2
1718,3937,SANTA MARTHA  JARAMILLO,81191,10,1.0,8.0,12.1,3,10.5,3.8,12.3,5,201605,113,0,3,2.7,0
1719,3939,SANTA MARTHA  JARAMILLO,81191,21,0.8,5.7,13.3,1,7.3,4.4,13.0,4,201504,162,0,3,3.2,1
1720,3940,SANTA MARTHA  JARAMILLO,81191,21,1.0,7.0,12.1,2,8.8,3.5,13.4,5,201605,131,0,3,2.6,2
1721,3941,SANTA MARTHA  JARAMILLO,81191,30,0.8,5.9,13.3,2,7.3,5.1,13.3,4,201504,119,0,3,3.2,2
1722,3942,SANTA MARTHA  JARAMILLO,81191,30,1.0,8.1,12.1,3,11.5,4.6,11.9,5,201605,104,0,3,3.8,0
1723,3943,SANTA MARTHA SEIGO,81147,1,0.6,12.0,11.6,1,6.9,3.3,13.9,10,201910,139,0,3,2.7,2
1724,3944,SANTA MARTHA SEIGO,81147,1,0.8,6.4,11.6,2,7.4,2.1,12.4,9,202009,129,0,3,4.4,0
1725,3948,SANTA MARTHA SEIGO,81147,3,0.8,9.4,11.8,5,10.8,3.2,14.1,10,201810,162,0,3,2.5,2
1726,3949,SANTA MARTHA SEIGO,81147,3,0.6,12.6,11.7,6,11.4,0.6,14.6,10,201910,226,0,3,2.7,2
1727,3961,SOLEDAD CLARA Y  CECILIA ,80201,003A,1.5,6.7,11.9,3,11.1,42.2,12.3,5,201805,140,344,2,5.0,0
1728,3962,SOLEDAD CLARA Y  CECILIA ,80201,003A,1.4,8.1,12.1,4,11.8,2.3,12.1,6,201906,130,286,2,3.0,0
1729,3963,SOLEDAD CLARA Y  CECILIA ,80201,003A,0.8,5.1,11.8,5,8.5,1.1,12.2,5,202005,145,144,2,1.9,0
1730,3965,SOLEDAD PARAISO,80140,2,1.2,9.1,13.6,5,10.3,2.4,13.2,12,201912,133,219,2,3.2,2
1731,3966,SOLEDAD PARAISO,80140,3,1.2,4.1,12.9,1,7.3,20.7,10.7,8,201708,189,148,2,4.2,0
1732,3967,SOLEDAD PARAISO,80140,3,0.5,12.7,11.8,4,8.7,5.4,11.7,9,202009,147,70,2,7.0,0
1733,3968,SOLEDAD PARAISO,80140,003C,1.4,10.3,12.4,3,12.9,1.2,12.4,9,201909,148,82,2,4.9,0
1734,3969,SOLEDAD PARAISO,80140,5,1.2,12.4,14.4,5,10.7,2.4,12.9,1,202001,143,258,2,3.2,1
1735,3970,SOLEDAD PARAISO,80140,5,0.8,5.7,12.2,6,10.6,1.8,12.0,1,202101,152,132,2,3.2,0
1736,3971,SOLEDAD PARAISO,80140,6,1.4,10.4,12.2,3,8.8,1.9,12.2,9,201909,148,77,2,6.6,0
1737,3975,TONCHALA,80382,1,0.8,10.0,15.0,4,7.7,2.9,12.5,7,201707,159,0,3,5.9,1
1738,3976,TONCHALA,80382,1,0.8,8.6,12.7,5,6.8,3.3,13.0,7,201807,144,112,3,3.8,1
1739,4032,VENECIA  INESA,81362,240,0.8,8.4,12.5,3,11.2,19.3,12.6,1,202101,153,0,3,4.4,1
1740,4046,VENECIA  INESA,81362,442,0.7,8.6,12.7,6,8.1,1.6,12.3,5,201905,118,0,3,2.8,0
1741,4047,VENECIA  INESA,81362,442,0.8,7.6,12.1,7,10.4,2.1,13.5,5,202005,115,52,3,5.7,2
1742,4071,VENECIA  INESA,81362,760,0.7,8.4,13.4,1,10.0,2.2,12.6,5,201905,181,0,3,2.8,1
1743,4072,VENECIA  INESA,81362,760,0.8,6.3,11.9,2,9.4,1.9,12.2,5,202005,155,42,3,5.8,0
1744,4075,VENECIA  INESA,81362,771,0.8,10.4,13.6,1,11.0,2.4,11.5,6,201706,188,0,3,7.1,0
1745,4076,VENECIA  INESA,81362,771,0.8,6.0,12.7,2,9.2,2.3,13.1,7,201807,165,0,3,6.4,2
1746,4077,VENECIA  INESA,81362,771,0.8,9.1,12.5,3,9.6,2.2,12.5,7,201907,148,0,3,2.8,1
1747,4078,VENECIA  INESA,81362,772,0.8,10.3,13.7,1,10.3,2.7,12.5,2,201902,72,0,3,2.8,1
1748,4093,VERACRUZ,80188,4,1.4,14.6,14.1,2,7.8,4.1,12.6,2,202002,132,287,2,1.8,1
1749,4100,VERACRUZ,80188,6,1.4,15.0,14.2,2,8.5,3.3,13.1,3,202003,134,291,2,3.3,2
1750,4107,VILLA CLARA,82511,1,0.8,8.6,13.3,1,8.0,2.1,13.5,10,201810,176,157,2,6.0,2
1751,4108,VILLA CLARA,82511,1,1.2,7.7,11.9,2,7.9,2.2,12.9,10,201910,161,215,2,2.1,1
1752,4109,VILLA CLARA,82511,1,1.0,11.0,12.8,3,8.7,1.9,13.9,11,202011,167,127,2,4.4,2
1753,4110,VILLA CLARA,82511,2,1.2,10.7,13.5,1,9.5,2.0,13.1,5,201905,184,353,2,2.7,2
1754,4111,VILLA CLARA,82511,2,0.8,2.6,11.8,2,9.4,2.1,11.8,5,202005,160,159,2,2.8,0
1755,4115,VILLA INES,80285,001A,1.2,5.3,12.4,1,10.2,3.0,12.9,4,201904,178,114,2,3.4,1
1756,4116,VILLA INES,80285,001A,1.2,6.0,11.7,2,9.5,2.0,13.5,3,202003,159,38,2,4.5,2
1757,4120,VILLA INES,80285,2,1.3,8.1,12.0,3,7.1,4.9,12.3,6,201806,152,126,2,4.8,0
1758,4121,VILLA INES,80285,2,1.2,4.0,11.1,4,10.4,2.1,11.4,6,201906,176,42,2,2.8,0
1759,4122,VILLA INES,80285,2,0.8,6.1,11.6,5,9.5,2.1,12.7,5,202005,154,46,2,6.6,1
1760,4124,VILLA INES,80285,3,1.3,8.1,12.0,2,7.9,2.0,13.2,7,201807,124,126,2,5.7,2
1761,4125,VILLA INES,80285,3,1.2,10.4,13.6,1,6.6,2.0,13.9,8,201908,165,109,2,2.4,2
1762,4126,VILLA INES,80285,3,0.8,11.1,12.5,2,8.0,1.6,13.6,9,202009,135,47,2,2.9,2
1763,4127,VILLA INES,80285,003A,0.8,14.0,15.2,1,7.6,4.6,14.4,9,201709,169,239,2,6.4,2
1764,4128,VILLA INES,80285,003A,1.3,10.0,12.3,2,8.2,2.6,14.0,10,201810,145,81,2,4.6,2
1765,4129,VILLA INES,80285,003A,1.0,6.0,11.4,3,7.6,2.4,13.6,9,201909,145,38,2,4.5,2
1766,4130,VILLA INES,80285,003A,0.8,8.9,12.1,4,6.5,1.8,14.0,9,202009,137,30,2,5.8,2
1767,4132,VILLA INES,80285,4,1.3,8.3,12.2,2,7.4,2.3,12.5,7,201807,131,130,2,4.5,1
1768,4133,VILLA INES,80285,4,1.2,3.4,11.0,3,10.8,2.2,11.7,6,201906,129,32,2,2.8,0
1769,4134,VILLA INES,80285,4,0.8,6.3,11.8,4,8.5,2.1,12.7,5,202005,131,47,2,6.6,1
1770,4135,VILLA INES,80285,004A,0.8,5.3,12.5,1,9.1,2.8,13.7,6,202006,144,68,2,6.6,2
1771,4136,VILLA INES,80285,005C,1.3,8.3,11.8,2,8.5,4.3,12.7,7,201807,139,108,2,5.7,1
1772,4137,VILLA INES,80285,005C,0.8,11.0,12.5,4,8.2,1.3,12.4,9,202009,162,30,2,5.8,0
1773,4138,VILLA INES,80285,006A,1.4,8.3,13.1,1,8.7,3.0,11.7,3,201803,151,123,2,6.6,0
1774,4139,VILLA INES,80285,006A,1.0,6.7,11.6,2,10.3,2.7,13.5,3,201903,154,44,2,3.4,2
1775,4140,VILLA INES,80285,006A,1.2,9.1,12.4,3,8.1,1.9,13.3,3,202003,166,28,2,4.5,2
1776,4148,VILLA INES,80285,007A,1.2,7.7,11.3,3,10.3,1.8,13.7,1,201901,141,9,2,6.5,2
1777,4149,VILLA INES,80285,007A,1.2,6.4,11.9,4,10.8,2.3,12.6,1,202001,144,11,2,3.2,1
1778,4153,VILLA INES,80285,009B,0.8,9.7,12.2,7,9.3,2.2,12.2,11,202011,159,54,2,3.4,0
1779,4154,VILLA INES,80285,10,1.5,9.4,13.9,2,6.9,2.0,12.4,3,201803,182,168,2,6.6,0
1780,4155,VILLA INES,80285,10,1.0,6.7,11.8,3,9.9,2.3,13.8,3,201903,159,52,2,2.2,2
1781,4156,VILLA INES,80285,10,1.2,8.9,12.4,4,8.9,1.5,13.5,3,202003,154,38,2,4.5,2
1782,4163,VILLA INES,80285,12,1.2,4.4,12.1,2,10.9,11.0,11.8,1,201701,177,125,2,7.3,0
1783,4164,VILLA INES,80285,12,1.5,9.9,14.1,3,8.7,2.7,13.1,3,201803,159,171,2,5.7,2
1784,4165,VILLA INES,80285,12,1.2,8.4,12.2,5,8.4,1.7,14.1,3,202003,140,38,2,4.5,2
1785,4166,YUNDE,80545,001C,0.8,7.3,13.5,1,11.6,4.1,12.7,8,201808,163,226,3,4.4,1
1786,4186,ZABALETAS 2 ARANGO,80309,3,0.8,11.3,11.9,3,7.7,3.1,12.1,9,202009,154,0,3,2.5,0
1787,4188,ZABALETAS 2 ARANGO,80309,4,0.8,11.6,12.0,3,8.9,4.0,12.3,9,202009,159,0,3,2.5,0
1788,4189,ZABALETAS 2 ARANGO,80309,6,0.8,11.4,12.0,3,7.3,10.1,11.9,9,202009,158,0,3,2.5,0
1789,4195,ZABALETAS CABA6ITA,80514,4,1.0,9.9,12.9,1,9.9,2.1,13.1,8,201808,167,0,3,6.3,2
1790,4196,ZABALETAS CABA6ITA,80514,4,0.3,5.0,12.3,3,8.5,13.2,11.1,7,202007,159,160,3,4.7,0
1791,4200,ZABALETAS CABA6ITA,80514,8,1.0,9.9,12.9,1,9.9,2.0,13.1,8,201808,155,0,3,6.3,2
1792,4201,ZABALETAS CABA6ITA,80514,8,0.3,4.9,12.3,3,9.8,5.8,12.0,7,202007,168,180,3,4.9,0
1793,4204,ZABALETAS CORPORACION,80123,540,0.8,5.6,11.3,2,8.5,1.2,13.5,6,202006,105,24,1,7.3,2
1794,4208,ZABALETAS CORPORACION,80123,541,1.2,10.3,12.0,2,8.4,2.1,13.3,2,201902,65,38,1,5.6,2
1795,4209,ZABALETAS CORPORACION,80123,541,1.2,14.1,13.5,3,10.1,1.5,13.1,3,202003,94,381,1,1.8,2
1796,4212,ZABALETAS CORPORACION,80123,543,1.0,7.9,12.7,1,8.2,2.3,13.7,10,201910,116,171,1,2.2,2
1797,4213,ZABALETAS CORPORACION,80123,543,1.2,11.9,13.3,2,10.8,2.2,13.6,11,202011,97,169,1,4.5,2
1798,4215,ZABALETAS CORPORACION,80123,544B,1.4,10.1,14.0,2,8.0,1.8,13.1,3,201803,128,301,1,3.0,2
1799,4216,ZABALETAS CORPORACION,80123,544B,1.3,5.6,11.5,3,8.5,1.8,13.5,3,201903,63,99,1,4.3,2
1800,4218,ZABALETAS EMPRESA,82503,6,1.2,7.1,12.6,1,8.8,2.0,12.9,4,201904,173,122,1,2.2,1
1801,4219,ZABALETAS EMPRESA,82503,6,1.0,6.9,12.0,2,8.4,2.2,13.5,4,202004,134,73,1,3.1,2
1802,4222,ZABALETAS EMPRESA,82503,9,1.0,7.0,11.7,2,8.8,2.3,12.7,4,202004,157,127,1,3.1,1
